Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
568092,B000EICISA,A3RO8EWFXJSMLB,Belle Gayer,12,12,5,1277510400,AMAZING CURRY PASTE!!!!!,"This yellow curry paste is FABULOUS -- vegetarian, and wonderful!  I made a SIMPLE chicken curry -- all I did was cut up a large onion, a large yam, a tablespoon of the yellow curry, and add a can of coconut milk and half a cup of water and put it on high heat, and it was ready in 30 minutes!!  WOW!!!!"
568093,B000EICISA,A1BU46DJWGKWYM,Phyllis B. Horowitz,11,11,5,1238457600,Love this Stuff,I began using yellow curry paste in making Senegalese Chicken Peanut Soup.  Now I use it for anything requiring curry.  The richness of this curry paste is amazing.  You get layers and layers of complex flavor.
568094,B000EICISA,A1ZTZ2J4RTNZOH,G. Katus,9,9,5,1308700800,"Great stuff, look for it locally first though","Mae Ploy brand is some great stuff to use when making a curry. I would advise everyone to check your local asian or international food market first though to see if it is available. At my local Vietnamese market in Tulsa, OK this container costs $1.99."
568095,B000EICISA,A7L1YZTTQA5S3,"2012 ""2012""",9,10,5,1280016000,DELICIOUS & EASY TO USE,"I bought this on the recommendation of the other reviewers on Amazon.<br /><br />It is easy to use and tastes just like what you buy in a good Thai restaurant.  I highly recommend this Yellow Curry Paste.<br /><br />I love Yellow Curry in Thai restaurants, but did not want the hassle of making it myself.<br /><br />I bought this curry paste, and mixed<br />-2 Tablespoons of Yellow Curry Paste<br />-1 can of Thai Coconut Milk (13.66 oz)<br />-1 Cup of water<br /><br />Heated in a saucepan and then put in carrots, cauliflower, snow peace, onions and cooked for 20-30 minutes.  I put in enough vegetables to serve 2 people.<br /><br />Then cooked 2 salmon fillets in a frying pan w/ olive oil on the bottom at low heat for 8 minutes w/ the lid on frying pan.  Cooked the salmon w/ the skin on the bottom touching the frying pan.<br /><br />Once Salmon and veggies were cooked, put vegetables and yellow curry sauce in a big bowl, and gently placed the salmon fillet on top (took skin off after being cooked thoroughly). Garnished with Cilantro and squeezed a little lime juice in for extra kick.<br /><br />Very delicious and fast and easy to do.  I love this curry paste and it tastes as good as what you would find in an authtentic Thai restaurant."
568096,B000EICISA,AZCH2U6NJMUSG,"J. Poling ""mrfxmanis""",4,4,5,1327881600,American Recipe For This,"This is a very good product but i had problems following the recipes on the container as it's not in US units so here is my recipe for this product:<br /><br />Ingredients:<br /><br />1/2 cup of Mae Ploy curry paste (might be up/down depending on taste)<br />2 tbsp oil<br />2 cans coconut milk<br />1.5 lbs chicken<br /><br />vegetables as wanted but i would suggest<br />1 medium potato - cubed 1/2"" and boiled until tender<br />1 med yellow onion 1/2"" slices<br />1 green pepper 1/2"" slice<br />1 tbsp minced garlic<br /><br />(probably best to use a electric skillet to make this unless you make 1/2 recipe)<br /><br />For Curry:<br />1) Cook chicken - Put 3-4 Tablespoons of olive oil and then cook chicken 5 min (just until pink leaves - otherwise will overcook - remember it will cook more in the sauce)<br /><br />2) add onion, green pepper,minced garlic<br /><br />put in  coconut milk and curry paste and stir - may also add dab (2Tbsp) of plain yogurt but not necessary<br /><br />simmer for 15 min<br />add potatoes<br />add 3 tbsp sugar or to taste<br /><br />Rice: at same time you'll need to make your rice<br /><br />place 2 cups Jasmine rice and 4 cups water into pan (with nice fitting lid)<br />heat til light boil<br />reduce heat to very low simmer<br />let simmer for 20 minutes with lid on - do not remove lid and DO NOT STIR RICE AT ANY POINT<br /><br />*depending on your desired heat level add red pepper flakes on initial coconut additions - or can be added at time of eats<br />** makes about 6 servings"
568097,B000EICISA,A1ZB1KRTAQ0X27,Mr. Ed Sutton,4,4,5,1221091200,Great for making satay ( I love the lemongrass ),I love this curry paste and use it a lot as the base for marinating and grilling satay.
568098,B000EICISA,A2WMZI7K19UPD7,124wave,2,2,5,1324771200,"Very tasty, good heat level",We liked this curry paste. It comes in a plastic tub with an inner sealed bag so it should stay fresh longer if it is not opened right away. The flavor was more multidimensional than some other curry pastes we have tried. The heat level was just about right for us (we like some heat but not enough to overpower other flavors - the tongue should tingle a bit but not go numb). We still start with some chopped onions and sometimes add more ginger paste but the yellow curry is pretty good right out of the tub. The recipe on the tub suggests 50 grams of paste. We checked with a scale and 1 tablespoon is roughly 25 g (so 2 tablespoons of paste). We like it with a bit less - one and a half tablespoons for the given recipe otherwise it was too hot. We were quite happy with this product and would order again.
568099,B000EICISA,A1XN2PA6DUKKVF,Rebecca,2,2,5,1308268800,A Kitchen Necessity,"The Yellow Curry paste is great for my family.  Yellow is less spicy than the Red and Green of this brand.  We use them all and love them all, but the yellow is my favorite.  Easy to use and keeps well in the fridge.  I order two at a time to save shipping.  Just saute some onions in oil, then stir in the paste and some fish sauce and sugar to taste.  Add broth and coconut milk then chicken and vegetables.  Easy great curry."
568100,B000EICISA,A945RBQWGZXCK,Cheryl,0,0,5,1347840000,Great flavor,"I've purchased different curries in the grocery store and was never completely happy with the flavor. I read a recipe that recommended this brand and after using it I can see why they recommend this specific brand. Great flavor - I purchased all 3 - Green, Red, and Yellow curry paste and have enjoyed all 3 types."
568101,B000EICISA,ADU76RMV8KGS0,Suntide25,0,0,4,1338595200,Fresh and Delicious,"I love curry and have made it at home for years.  I typically have bought the curry in the bottle at the grocery store and this is far superior.  Living in Vermont we have few stores that sell such varieties and I am grateful to have Amazon offering such product.  The curry is fresh and delicious; my only minor complaint is the packaging.  It comes sealed in a plastic bag in a cardboard container.  Not the end of the world, but a glass bottle would have been preferred."
568102,B000EICISA,A1MZINSEDZ4P6J,Tara,0,0,5,1332979200,Delicious!,I love yellow curry because it is the least spicy of the currys. I'm a weakling and don't like really hot and spicy food. I saw the good reviews on this curry paste and decided to try it. The recipe on the container was a bit confusing but I followed it as best I could and found it was pretty hard to mess up anyway. I don't like my curry too spicy so I did less of the paste and more of the coconut milk and an extra tsp of sugar. It came out amazing! I loved it and can't wait to make it again for dinner!
568103,B000EICISA,A31NOBXQAFMJ3I,Andy,0,0,5,1331510400,curry,"I've always loved Thai yellow curries, but never had much luck trying to duplicate what I had in restaurants.  It's pretty easy, now that I have the right prime ingredient.  It took me a long time to discover Mae Ploy, but I'm glad I did."
568104,B000EICISA,A12LKKVMSHBG35,summer,0,0,5,1329004800,Delicious!,"Other reviewers are right on. This is a very good blend of flavors and this container size will last for a long time. I have also thrown it in the freezer and found it keeps just fine and will not freeze solid, so you can just take the amount you need when you need it. By far my favorite curry paste!"
568105,B000EICISA,A2M5X5DV6H2IWH,Kimberly Wersal,0,0,5,1328745600,Totally Delicious Curry paste!,"I read several positive reviews on this curry paste, and thought it was worth a try.  I WILL be buying this again.  It is delicious and makes it so easy to throw together a quick dinner.  Not too spicy, but with a nice blend of complex flavors."
568106,B000EICISA,A3E3J8LBG52JM7,"Tech Writers Group LLC ""John Lowe""",0,0,5,1325808000,Love this product,"I made my first dish of chicken, chickpeas and vegetables last night and this stuff is as good as any restaurant in town. I cannot recommend it more highly. Delishious with just a little kick of spicey heat to it. I recently went to a Thai Gourmet restaurant and this is every bit as good as their curry. Price is too high so look around."
568107,B000EICISA,ACWT094KA1SFE,EverthingTB,0,0,5,1322956800,Authentic Thai curry,"This is the best Thai curry I've ever had.<br />It makes making Thai curry so simple even someone like me can make restaurant quality curry. It tastes just like curry we get from Thai restaurant.<br />Simply just heat up a little oil, then put a little curry paste, and pour in a can of coconut milk then put in whatever kind of meat or vegetables you want. don't forget to put couple pieces of basil leaves... so good!!!<br />After I made it for the first time, my boyfriend asked me to make it three days straight! And I enjoyed it a lot too.<br /><br />Only one thing I noticed, if I follow the direction on that container, it would be a little bit too salty for my taste so I just added more water then it says and some sugar at the end. So yummy."
568108,B000EICISA,A3LBRAC0G4278N,SavvyinSacramento,0,0,5,1314748800,Easy to use Curry paste,I have a hard time finding Yellow curry paste and this one worked great. It's super easy to use with alot of robust flavor. I used it to with 3 heaping tablespoons of the paste and one can of coconut milk. Just add to chicken and sweet potatoes over rice. The flavor of the paste was strong with some spice/heat to it.
568109,B000EICISA,A23F4L0XITTM3N,H. Gengnagel,0,0,5,1269561600,great if you get unexpected guests,"With some chicken, beef or pork, add some vegetables and fruit - arrange it on some rice. Ready.<br />Nice side effect: they love it!<br />And pretty fast to prepare."
568110,B00688IENS,A22CW0ZHY3NJH8,Noname,2,2,5,1287964800,Absolutely delicious.,"Absolutely delicious.  My dad bought these Pirouette French Vanilla wafers for us.  The outer cookie is layers of thin wafers with a french vanilla cream filling.  Crispy, light, sweet and elegant.  It can really dress up an ice cream dessert.  My kids love it and so do I.<br /><br />Each rolled wafer contains the following:<br />*60 Calories<br />*22.5 Calories from fat<br />*2.5 g total fat<br />*1.25 g saturated fat<br />*0 g trans fat<br />*less than 5 mg cholesterol<br />*20 mg sodium<br />*9 g total carbohydrates<br />*0 g dietary fiber<br />*6 g sugars<br />*0.5 g protein."
568111,B000NY4SA6,AGFW67L13I7R8,N. Cooke,3,3,5,1229299200,It's the best Jerry - the best!,"I first had this in 1980, in Germany. I've since found various importers through the years and now am happy to see it on Amazon. Everyone I've ever shared this with loves it and wants more. Subtle curry taste that creeps up on you. Awesome on burgers, bangers (sausages) - even chicken nuggets."
568112,B000NY4SA6,ARVPXWNWIRBK1,Timithie Gould,1,1,5,1318377600,YUM!,"This is just like what they serve in Germany for currywurst. It is light in flavor, not too spicy, but lots of good curry flavor. The consistency is runnier than regular ketchup. We use this on everything you would use regular ketchup for. It's a great condiment to share - unexpected, unique and yummy!"
568113,B000NY4SA6,A3KBU0X53UCSPY,DerVerstossene,1,1,5,1301875200,Yummy,"I am so glad to find the best Ketchup in the world available here at Amazon. Since I moved to the US, I had trouble to find a Ketchup similar to this one. Now I can enjoy all my meals with this Hela Ketchup."
568114,B000NY4SA6,A2Q6VINLE39XNW,Alinka,1,1,5,1250726400,love it!,This ketchup is so good!I grew up on this stuff in germany and eat it with all the traditional things you eat ketchup with but its so much more and you can use it for so many different things. to add flavor and consistency. its thicker than regular american ketchup but trust me once you try this you wont want to go back!its not super spicy or hot it just has an amazing mixture of flavors
568115,B000NY4SA6,A1LF5IEF6SYA8Z,C. R.,1,1,5,1227225600,"Very good, very sweet, not too hot","For fans of curry ketchup, this one's an excellent choice. It's sweet and despite of the name it's not too hot. Wish the bottle was larger though. Once you start using it you want to put that stuff on everything...<br /><br />Tip: put this on chopped up bratwurst, sprinkle some powdered curry on top of it. Close to the real thing (""curry wurst"")."
568116,B000NY4SA6,A2RTVGR9B1M600,Johannes Luijten,1,1,5,1216512000,Delicious!!!,"Being from Europe aswell I was so happy to find this product here - to bad it seems of of stock now. It goes great with steak and ... french fries :)<br />I wonder if they will ever sell it again, and if they do; I'm ordering right away.<br /><br />I'd recommend this product to anyone!"
568117,B000NY4SA6,A1ZMMGWO70Y73,Tara,0,0,5,1343692800,wonderful currywurst,"Boil ball park franks in water for about 5 minutes... remove from water and slice up.  Put hotdogs back in pan, add about a third of this sauce then add small amount of water and boil down.  Serve with fries and you have a delicious european meal that is extremely cheap to make. :)"
568118,B000NY4SA6,A8GT4WY714ZWM,"Christel Davies ""thing enthusiast""",0,0,5,1333670400,Best Thing Ever,"Magic sauce is real, and this is it. The flavor is epic. Fantastic on bean salad, sausages, eggs, and much much more. I now consider it an absolutely essential condiment in my kitchen."
568119,B000NY4SA6,A2XRVP90QQ1KRY,"Kenneth Gonzalez ""kengon""",0,0,5,1310428800,Awesome!,"This is an awesome product and I got it so quickly I was stunned!! Very, very, very happy with the entire experience!!"
568120,B000NY4SA6,A224LFZIJ882U1,Debit or Credit,0,0,5,1201046400,Tastes delicious!,"Being from Europe, I have used this sauce for years and years. I have not found anything that comes even close to its delicious taste. In Europe you can buy several brands that are alike but I like the Hela brand the best and I always have a bottle in my fridge. I prefer the smaller size bottle (400ml) because it fits better in my fridge door.<br /><br />It says ketchup on the bottle but it nothing like ketchup or the spicy ketchups you can find at the regular shops. You just have to try it for yourself to decide whether you like it or not.<br /><br />The sauce goes well on fried or grilled potatoes but it is also very nice on your bratz or other grilled meats & poultry. Mix it up with some mayonaise and you will get mayonaise with a kick.<br /><br />The only negative I can think of would be the price. The price + shipping would be 7 times more than a bottle bought back home."
568121,B000NY4SA6,A351QGZ5S8PTBL,"opirty ""opirty""",0,4,1,1320364800,Well ????,"very disapointed in this product,little taste,certainly no curry at all!! You will be better off & money ahead with regulaer Ketchup. DO no waste your money!!!"
568122,B00013C2PC,A3QU0DMXV8ET7N,lea832001,3,3,5,1291161600,Gift,"I received this item as a gift and was very excited when I got it. It looked exactly as it does in the picture and the food and snacks provided taste really good, and there is so much that I was able to share it with co-workers and still have snacks for at home.<br />I really enjoyed receiving this gift and I have received others from this company in the past and they have always been awesome. I can highly recommend this product or the company if you would like to send gifts to family or friends or maybe even just for yourself.<br /><br />Thank you"
568123,B002XO4DP4,A1GX2E74DOCFO9,farmerboyk,1,1,5,1327276800,Delicous!,Ramen is the BEST noodle type food in the whole WORLD!!!<br />I could eat it every day. Specially the chicken!
568124,B0069AFIN4,A3900BFWJXKJP0,Janna Bredeson,12,13,5,1327276800,Pike Place Roast Rocks..,"We purchased 2 54 count boxes of Starbucks Pike Place Roast Coffee K-Cups recently and were very happy with the quality. The wait for Starbucks K-Cups was well worth it. However our next order will be from Sam's Club as they have 54 count boxes for $38.99, about $12 less than amazon."
568125,B0069AFIN4,A1QLF7ULGL1D3Q,R. Silver,12,15,5,1323561600,"The Perfect K-cup, 40 Years in the Making","First of all, yes, it is expensive.  Though currently at $59.99 for a 54 ct, the price is not part of my review.  I'm sure it'll come down eventually.<br /><br />I've been drinking Pike Place for 10+ years now.  As soon as I got my Keurig, I started looking for a suitable replacement blend.  Although there are plenty of fine K-cups to be found, none quite fit the bill.  I ended up just grinding my own Pike Place and brewing it with a Solofill, which was not ideal for two reasons; 1.  The Solofill does not have enough capacity to get the full flavor.  2.  I'm lazy and this defeats the purpose of a Keurig brewer in the first place.<br /><br />There is a reason that Pike Place put Starbucks on the map nearly 40 years ago.  It is THE perfect medium blend.  There is plenty of flavor for dark coffee drinkers to enjoy, and is not too rich or 'burnt' for light coffee drinkers.  It's bright, but not too bright.<br /><br />Does the K-cup version do it justice?  Yes.  Everything I mentioned above is in this little cup.  I just got home with these an hour ago, and 3 cups later, I can honestly say my prayers have been answered.<br /><br />You know what?  Even at $59.99, this review would be 5 stars.  It's that good."
568126,B0069AFIN4,A26NFIQ7KWI8Y7,kt rose,4,4,5,1329696000,surprisingly flavorful,"I didn't expect to like this coffee since it's a medium roast and I'm a bold roast person.  However, I found it flavorful and strong.<br /><br />For reference purposes my in store drink is a Starbucks Americano.<br /><br />My favorite k-cups are:<br />Starbucks French Roast<br />Starbucks Caffe Verona<br />Starbucks Pike Place Roast<br />Green Mountain Xtra Bold Sumatran Reserve<br />Green Mountain Double Black Diamond<br />Green Mountain Revv<br />Green Mountain Dark Magic<br /><br />Other k-cups I've tried:  Coffee People Jet Fuel ,Green Mountain Dark Magic Decaf, Emeril Jazzed up Decaf, Starbucks Caffe Verona, Coffee People Black Tiger,  Starbucks House Blend, Starbucks Breakfast Blend, Starbucks Sumatra, Wolfgang Puck French Roast, Green Mountain Lake and Lodge, Green Mountain French Roast, Caribou Mahogony, Wolfgang Puck Sumatra Kopi Raya, Emeril Big Easy Bold"
568127,B0069AFIN4,A1BIKJYYZ1RZBF,AngelEP,3,3,3,1325030400,Good coffee!,I enjoyed this coffe quite a bit but I can not say I enjoyed it any more than any other good quality K-cup coffees available at a much lower price. Doesn't seem to taste the same as in-store brewed.
568128,B0069AFIN4,A1TPW86OHXTXFC,"prisrob ""pris,""",1,1,4,1345593600,Best of the Best,"I have loved the taste of  Pike Place Roast coffee since its first offering. I have a special affinity to Pike Place in Seattle, and this coffee has a particular taste that brings me a sense of the place. It is robust with a flavor of  cocoa and toasted nuts. It is subtle with a smooth body. As an aside, Starbucks opened  their first store in the Pike Place Market in 1971.<br /><br />When I received my Keurig, I hoped to find Pike Place K-Cups, and that was one of my first purchases. The coffee has the exact flavor and is so delicious! It is so easy and convenient to order from Amazon. I look forward to my first cup of coffee each morning!<br /><br />Highly Recommended. prisrob 08-22-12<br /><br /><a href=""http://www.amazon.com/gp/product/0520269926"">Everything but the Coffee: Learning about America from Starbucks</a><br /><br /><a href=""http://www.amazon.com/gp/product/B0069AFIN4"">Starbucks Pike Place Roast, K-Cup Portion Pack for Keurig K-Cup Brewers, 54-Count</a>"
568129,B0069AFIN4,A36MZGJVT077WL,Alsand,1,1,3,1337299200,"Good, but not Great","I live near Seattle and have drunk ""Pike's Place Roast"" at the Pike's Place location many times. So I know what a good cup of it tastes like. I'll also say that my expectations are higher for a k-cup that sells for a premium price.<br /><br />The coffee these k-cups makes is good, but not great. Even brewing the 6oz size, it is a little weak - far weaker than what is normal for this blend as made in a Starbucks. Why they didn't simply make this a ""Bold"" k-cup with more coffee grounds in it I can't say; but it would help. But if you like the stronger style of coffee Starbucks is known for, you'll be a bit disappointed. I don't plan to buy this again.<br /><br />So again, not bad, but nothing special. To my tastes, there are plenty of better k-cups for less money. Not worth the extra cost and a little on the weak side. I'm giving it three stars, but 2.5 stars would be about right"
568130,B0069AFIN4,A1N10E26UAQ2TF,Matthew,1,1,5,1332892800,Wonderful Coffee,"This is the perfect medium roast K-cup. The coffee never tastes burnt or watered down. It tastes just like it would if you ordered it at Starbucks. This coffee is just as good as the French Roast, but not as strong. I will continue to buy these as they are the best K-cup I have tasted yet!"
568131,B0069AFIN4,A2L5T5EKUPRVFZ,Patrick,3,4,5,1325289600,Ambrosia (But w/a Warning),"<a href=""http://www.amazon.com/gp/product/B0069AFIN4"">Starbucks Pike Place Roast Coffee K-Cups, 54 Count</a><br /><a href=""http://www.amazon.com/gp/product/B005ZZHT36"">Starbucks Pike Place Roast Medium Roast Coffee Keurig K-Cups, 16 Count</a><br /><a href=""http://www.amazon.com/gp/product/B0061UQ4ZI"">Starbucks Pikes Place, K-Cup Portion Pack for Keurig K-Cup Brewers, 10- Count (Pack of 3)</a><br /><a href=""http://www.amazon.com/gp/product/B005ZZM6NO"">Starbucks Coffee * Pike Place Roast * Medium, 3 Boxes of 16 K-Cups for Keurig Brewers, (48 total Count)</a><br /><a href=""http://www.amazon.com/gp/product/B004UM2IZE"">Starbucks Pike Place Roast, Whole Bean Coffee (1lb)</a><br /><a href=""http://www.amazon.com/gp/product/B00351JWTQ"">Starbucks Pike Place Roast Coffee, Ground, 12-Ounce Bags (Pack of 2)</a><br /><a href=""http://www.amazon.com/gp/product/B0051SU0OW"">ekobrew Cup, Refillable Cup For Keurig K-Cup Brewers, Brown, 1-Count</a><br /><a href=""http://www.amazon.com/gp/product/B0064A7SRS"">Ekobrew Cup,Refillable K-Cup For Keurig K-Cup Brewers 2-Pack</a><br /><a href=""http://www.amazon.com/gp/product/B005FKRTO0"">ekobrew Cup, Refillable Cup for Keurig K-Cup Brewers, Brown/Green, 3-Count</a><br /><br />I've been enjoying this brew since the first week Starbucks came out with this.  I was so elated when I found out that Starbucks was now going to be in Keurig form, let alone this flavor.  I normally can not stand coffee with cream and sugar.  I enjoy my coffees, black, no cream or sugar, and STRONG.  This one is the lone exception.  Starbucks claims this is a medium roast.  Take it with a grain of salt.  It has a fantastic aroma but a bitter taste, with also a bit of an aftertaste.  The first time I had this at a Starbucks, I wanted to throw this out.  To be honest, it was nasty, but with the price of a Starbucks coffee, at their coffee shop, I refused to give in.  I added (2) packets of sugar, along with some half & half, and ""Oh my God"", I was in heaven.  I should say, this is for an 8oz cup.  Not only is this so good, it's actually my favorite coffee.<br /><br />Now with the K-Cup version... to make the equivalent, I select an 8oz brew, use half & half to where it's a medium brown, and (2) packets of Splenda.  Splenda, in coffee tastes as good as sugar.  I'm diabetic.  This tastes as good as if it was from their coffee shop.<br />Since this can get expensive if your going to have more than (2) cups a day, I've decided to purchase this in 1lb bags and use the ""ekobrew Cup, Refillable Cup for Keurig K-Cup Brewers"", to make this more cost effective.<br /><br />The bottom line is I think if you, like me, don't like this coffee, by itself, try it with cream and sugar.  You'll be surprised at the difference in taste.<br /><br />By the way... why this says I'm in New Caledonia, I have no idea nor can I get it to change.  I'm from NJ."
568132,B0069AFIN4,A2OTGX253O4J4D,amr,0,0,5,1350345600,Starbucks Coffee,Starbucks Pike Place Roast K-Cup Portions.  This is my favorite coffee for my Keurig K-Cup Brewer. I drink it every morning that is what helps me get started. This price is good too.
568133,B0069AFIN4,A9PMSDY9BSNRW,Grandma Vicki,0,0,5,1349827200,Interesting packaging,My only surprise was that 54 cups arrived rolling around loose in a cardboard box.  I guess I expected the regular Starbucks packaging which would have been a little easier for storage.
568134,B0069AFIN4,A32POLCN9IW6XE,Marilynn D. Harrison,0,0,1,1349827200,Not star struck with Starbucks!,"I was very disappointed with this purchase! The k-cups came in a plain box with the cups dumped in.  Most looked smashed or old. There is no expiration date so there is no way to tell how old these things are. They look old!!  Also, beware of return policy for this is NO return available (and there is NO mention of that on the item!). $40+ down the drain and in the trash. I will NEVER buy coffee through Amazon again!!!!!!!!!!!!!!!"
568135,B0069AFIN4,A1QPZMOU1XNP8A,ljbr,0,0,5,1349740800,love this coffee,I love Starbucks coffee of all kinds but the Pikes Place is my all time favorite it is so smooth and rich it is the perfect coffee for the person who likes to drink their coffee black
568136,B0069AFIN4,A2GUGY0TJL1QMD,Linda L. Stapf,0,0,4,1345939200,Good Buy,This is a good price for starbucks K- cups.  Tired of paying lots more in the grocery store and at Staples.  Instead we stock up on these and have coffee for a while instead of for a week. I like the convenience.
568137,B0069AFIN4,A3P84TZX9X1B3X,"KIMBUYS ""kimbuys""",0,0,5,1345507200,Very tasty - but not my fave starbucks flavor.,"Found these on amazon warehouse sale at a good price.  Very bold, but I still prefer other Starbucks flavors over this one."
568138,B0069AFIN4,A233D1GEZOGB1Y,Joan,0,0,5,1345248000,Great K-Cup value and taste,"As usual, the service was great and the product exactly as expected. Bought this for my Mom since she loves Pike Place at the Starbucks and she enjoys this k-cup product equally as well."
568139,B0069AFIN4,A3NI3VHW1LOR64,rob070,0,0,1,1344643200,Pikes Place k cups not the same,"The Pikes Place Coffee at the Starbucks store is my favorite coffee. Decided to buy Pikes Place k cups.<br />The  taste is completely different, similar to Newman's Own Extra Bold.  I will not buy Pikes Place k cups again."
568140,B0069AFIN4,ATGY3VWXRE1IE,Coffeeliker,0,0,5,1344297600,Starbucks at home,"Pikes Place is one of my favorite choices at Star Bucks stores and the little cup for the Keruig is just as good; morning, noon or night."
568141,B0069AFIN4,A2E37L0X0EV9BJ,Willie,0,0,5,1343520000,My Amazon and Starbucks Experience,"I have always bought Starbucks coffee from a store within Krogers. I looked on Amazon and foun Starbucks Pike Place Roast K-Cup Portion Pack and found a package of 54-count!! Wow! Needless to say, I purchased it and of course I loved every last drop of it! Thank you Starbucks and thank you Amazon for packaging it so secure and getting it to me right on time as usual!!!"
568142,B0069AFIN4,A17R95PFV5AP6W,M. Bullard,0,0,4,1341273600,Daily Breakfast Coffee,This coffee is bold enough to get one started in the morning.  Two cups is robust enough to kick start your system and the taste is outstanding.
568143,B0069AFIN4,A1T2QLR2ZCGP8Y,"Don Cooper ""Don C""",0,0,5,1340150400,Gotta Have it!,"I like buying this package, keeps me from running out. I wish Keurig made a maker that would fill a cup... lol.... Sams Club has this same box for $40 as of 06.20<br /><br />Love IT !!"
568144,B0069AFIN4,A2TWK0WR4HCKG6,"Dennis Podgorski ""Dennis Podgorski - @xgolferx""",0,0,5,1337731200,Love having the ability to get a great cup of Pike without the trip out,Quick pick up when the office grind is wearing me down.<br /><br />A small taste of Seattle in every cup just need to get one of those comfy chairs in my office and I will be set.
568145,B0069AFIN4,A36MZGJVT077WL,Alsand,0,0,3,1337299200,"OK, but not great","I live near Seattle and have drunk ""Pike's Place Roast"" at the Pike's Place location many times. So I know what a good cup of it tastes like. I'll also say that my expectations are higher for a k-cup that sells for a premium price.<br /><br />The coffee these k-cups makes is good, but not great. Even brewing the 6oz size, it is a little weak - far weaker than what is normal for this blend as made in a Starbucks. Why they didn't simply make this a ""Bold"" k-cup with more coffee grounds in it I can't say; but it would help. But if you like the stronger style of coffee Starbucks is known for, you'll be a bit disappointed. I don't plan to buy this again.<br /><br />So again, not bad, but nothing special. To my tastes, there are plenty of better k-cups for less money. Not worth the extra cost and a little on the weak side. I'm giving it three stars, but 2.5 stars would be about right."
568146,B0069AFIN4,A2OD1KQHZUZHIA,RunningMan,0,0,5,1328400000,How could you go wrong with Starbucks?,"Seriously, how could you go wrong with Starbucks? The Pick Place Roast is great, but I prefer the Breakfast Blend. I think the Pike Place Roast is best in a travel mug."
568147,B0069AFIN4,A1C9JNBZRLE9QH,pianha,0,1,1,1340582400,A non-competitive price!,"Don't understand why that people are happy with the price here. Please check other stores or online shops, you can just easily find much cheaper price than this. Even more than 10 dollars difference as compare to Sam's Club."
568148,B0069AFIN4,A2E3EFO5HWI38O,"M. Herbert ""bookluvrmindy""",0,1,3,1337299200,Good but not great.,My husband's favorite coffee at Starbucks is Pikes Place so I purchased this one.  It wasn't that great.  We both actually like the French Roast Dark Roast better.
568149,B0069AFIN4,A3QQCEQ33O0GJU,RDS,0,1,5,1336348800,It's Pike from Starbuciks,"Fits in my Kuerig, it's pike place from Starbucks, It's my favorite so what can I say I'm happy. It arrived fast and complete in good packaging."
568150,B0069AFIN4,A1BA06ECPCHKI1,Christine Vital/Varian Medical Systems,0,1,5,1336262400,Sbux Pikes Place K-cups,This is my husbands favorite coffee for the Keurig. Finally after MONTHS of testing. Perfect cup of coffee every time. Nothing bitter about this cup...
568151,B0069AFIN4,A2M98NPVGQX2GK,Camille,0,1,5,1334880000,My sister loved it....,"Bought this blend for my sister when she came to visit. She was happy with it, but we are left with several K-cups because she could not take them with her.<br /><br />It is just too bland for us. We like bold dark roast coffee and also get our K-cups from Amazon. But since my sister liked Pike Place roast, I gave it five stars."
568152,B0069AFIN4,A1AR9L2VDNVQH0,"Deanna O. Dowell ""Dee""",0,1,5,1331769600,Favorite and great deal,"Love, love these K-cups.  I'm a Starbucks junkie and at around 50 cents a K-cup I save tons on not going to my local Starbucks store and buying a caramel macchiato when I can make it myself at home!!!  Now, if Fair Trade would just make K-cups then I'd be all set."
568153,B0069AFIN4,A25ZSDXJ9KUA6W,James Killen,0,1,5,1330041600,expensive,I really liked the Pikes Place Coffee but will not continue buying unless they become more competitive in their pricing.
568154,B0069AFIN4,A3MARXBKZPWSDN,WesW,1,3,5,1325030400,"Awesome coffee,but 38 bucks at Sam's","Coffee tastes as good as from Starbucks, k-cups rule. The 54 count is a one time purchase at Sam's so if you like Pike you better load up."
568155,B0069AFIN4,A1K58EY2A4O7NR,Andrew Macomber,4,8,3,1328054400,Cheaper at Sam's,"If anyone has a membership to Sam's Club, they have this type of SB coffee, same count box for $38.  Just a head's up."
568156,B0069AFIN4,AKGLG5WF9K5K2,"R. Rice ""LionHeart""",2,5,2,1328745600,Starbucks - you've got to be kidding!?!?,"What are these K-Cups made of?  $1.00 per K-Cup and that is at a discount?  Starbucks came late the the K-cup party and looks like they arrived way over dressed as well.  Don't waste your money on these.  A friend picked up some and I tried them, while they aren't bad, they certainly aren't worth twice the price as the equally good coffee produced by several other K-Cup brands."
568157,B0069AFIN4,A26TM827JC1QCQ,mdpark,2,6,1,1326326400,suspicious,"I'm not sure what happened, but my box of ""54 k-cups"" only had 52 cups in it.  There was no packaging inside the box to hold the k-cups in place and protect them, they were just laying in the box loosely.  Some of the cups in the box were also damaged, probably due to the lack of packaging in the box.  This is not the quality anyone would expect from companies such as Keurig and Starbucks!  I suspect the box has been opened previously.  I do not know what happened on the sellers end, but what they sent out was not an original new package of keurig k-cups!  The cups seem to be authentic, but it is hard to tell since the packaging was not up to par and even though the box was sealed, it is looks like the box has been opened previously.  The product I received was sold by ""BECCO CORP"" through amazon."
